0.418153, -12.734621, 2.350755, 2.000000
0.264014, -12.577646, 2.350563, 2.000000
0.109446, -12.421093, 2.350443, 2.000000
-0.045199, -12.264617, 2.350420, 2.000000
-0.199858, -12.108154, 2.350416, 2.000000
-0.354519, -11.951693, 2.350415, 2.000000
-0.509181, -11.795233, 2.350415, 2.000000
-0.663842, -11.638773, 2.350415, 2.000000
-0.818504, -11.482313, 2.350415, 2.000000
-0.973166, -11.325853, 2.350415, 2.000000
-1.127828, -11.169393, 2.350415, 2.000000
-1.282489, -11.012933, 2.350415, 2.000000
-1.437151, -10.856473, 2.350415, 2.000000
-1.591813, -10.700013, 2.350415, 2.000000
-1.746475, -10.543553, 2.350415, 2.000000
-1.901137, -10.387093, 2.350415, 2.000000
-2.050413, -10.225607, 2.288039, 2.000000
-2.178715, -10.047099, 2.141902, 2.000000
-2.280447, -9.852254, 1.991739, 2.000000
-2.352318, -9.644538, 1.842050, 2.000000
-2.392433, -9.428434, 1.692126, 2.000000
-2.399887, -9.208764, 1.542508, 2.000000
-2.374463, -8.990443, 1.392598, 2.000000
-2.316771, -8.778354, 1.242981, 2.000000
-2.228060, -8.577255, 1.093072, 2.000000
-2.112369, -8.390255, 0.967773, 2.000000
-1.987921, -8.208841, 0.954101, 2.000000
-1.861347, -8.028900, 0.954294, 2.000000
-1.734281, -7.849305, 0.954413, 2.000000
-1.607126, -7.669773, 0.954437, 2.000000
-1.479955, -7.490253, 0.954441, 2.000000
-1.352782, -7.310734, 0.954442, 2.000000
-1.225608, -7.131216, 0.954442, 2.000000
-1.098434, -6.951698, 0.954442, 2.000000
-0.972924, -6.771032, 0.974971, 2.000000
-0.865926, -6.578982, 1.108518, 2.000000
-0.786286, -6.374105, 1.258590, 2.000000
-0.737461, -6.159797, 1.408333, 2.000000
-0.721062, -5.940613, 1.558269, 2.000000
-0.737508, -5.721433, 1.707889, 2.000000
-0.786489, -5.507164, 1.857800, 2.000000
-0.866872, -5.302594, 2.007416, 2.000000
-0.967895, -5.212317, 2.157326, 2.000000
-1.124061, -5.182317, 2.306942, 2.000000
-1.275330, -5.112317, 2.456852, 2.000000
-1.457064, -5.112317, 2.606468, 2.000000
-1.655219, -5.112317, 2.756378, 2.000000
-1.865339, -5.112317, 2.905994, 2.000000
-2.082734, -5.112317, 3.055904, 2.000000
-2.302530, -5.112317, -3.077665, 2.000000
-2.519806, -5.112317, -2.927756, 2.000000
-2.732170, -5.112317, -2.846121, 2.000000
-2.943056, -5.1123173, -2.843254, 2.000000
-3.153476, -5.112317, -2.843502, 2.000000
-3.363800, -5.062317, -2.843570, 2.000000
-3.575263, -5.012317, -2.882944, 2.000000
-3.792083, -4.940573, -3.024840, 2.000000
-4.011816, -4.920511, 3.108184, 2.000000
-4.229996, -4.833894, 2.958471, 2.000000
-4.441779, -4.775083, 2.808542, 2.000000
-4.642431, -4.685366, 2.658923, 2.000000
-4.827440, -4.566700, 2.509013, 2.000000
-4.992688, -4.421773, 2.359396, 2.000000
-5.134446, -4.253800, 2.209487, 2.000000
-5.249573, -4.066568, 2.059870, 2.000000
-5.335456, -3.864245, 1.909961, 2.000000
-5.390212, -3.651378, 1.760344, 2.000000
-5.412572, -3.432723, 1.610435, 2.000000
-5.402080, -3.213177, 1.460818, 2.000000
-5.358926, -2.997659, 1.310909, 2.000000
-5.284120, -2.790984, 1.161292, 2.000000
-5.179296, -2.597795, 1.011383, 2.000000
-5.046837, -2.422395, 0.861766, 2.000000
-4.889676, -2.268737, 0.711857, 2.000000
-4.711361, -2.140231, 0.562240, 2.000000
-4.518734, -2.034029, 0.468325, 2.000000
-4.323072, -1.933453, 0.463955, 2.000000
-4.126572, -1.834521, 0.464212, 2.000000
-3.929900, -1.735930, 0.464291, 2.000000
-3.733197, -1.637400, 0.464306, 2.000000
-3.536490, -1.538881, 0.464308, 2.000000
-3.339781, -1.440363, 0.464309, 2.000000
-3.143072, -1.341846, 0.464309, 2.000000
-2.946363, -1.243329, 0.464309, 2.000000
-2.749654, -1.144812, 0.464309, 2.000000
-2.552945, -1.046295, 0.464309, 2.000000
-2.356237, -0.947778, 0.464309, 2.000000
-2.159528, -0.849261, 0.464309, 2.000000
-1.962819, -0.750744, 0.464309, 2.000000
-1.766110, -0.652227, 0.464309, 2.000000
-1.569401, -0.553710, 0.464309, 2.000000
-1.372692, -0.455193, 0.464309, 2.000000
-1.175983, -0.356676, 0.464309, 2.000000
-0.979274, -0.258159, 0.464309, 2.000000
-0.782565, -0.159642, 0.464309, 2.000000
-0.585856, -0.061124, 0.464309, 2.000000
-0.389148, -0.037393, 0.464309, 2.000000
-0.192439, -0.013910, 0.464309, 2.000000
0.004270, 0.000000, 0.464309, 2.000000
