1.428162, -14.445523, 1.594514, 2.000000
1.422944, -14.225585, 1.594514, 2.000000
1.417727, -14.005646, 1.594514, 2.000000
1.405154, -13.786094, 1.656889, 2.000000
1.365767, -13.569819, 1.803026, 2.000000
1.296175, -13.361321, 1.953189, 2.000000
1.196588, -13.165379, 2.102878, 2.000000
1.068915, -12.986466, 2.252802, 2.000000
0.916000, -12.828582, 2.402420, 2.000000
0.741526, -12.694857, 2.546267, 2.000000
0.557526, -12.574267, 2.582012, 2.000000
0.371690, -12.456518, 2.582261, 2.000000
0.185354, -12.339561, 2.582087, 2.000000
-0.001074, -12.222752, 2.582050, 2.000000
-0.187519, -12.105969, 2.582043, 2.000000
-0.373967, -11.989190, 2.582042, 2.000000
-0.560416, -11.872413, 2.582042, 2.000000
-0.746864, -11.755636, 2.582042, 2.000000
-0.933313, -11.638858, 2.582042, 2.000000
-1.119070, -11.521000, 2.568429, 2.000000
-1.293322, -11.386954, 2.441351, 2.000000
-1.447719, -11.230494, 2.291678, 2.000000
-1.577621, -11.053189, 2.141624, 2.000000
-1.680628, -10.858969, 2.002464, 2.000000
-1.771025, -10.658402, 1.975565, 2.000000
-1.858604, -10.456586, 1.975535, 2.000000
-1.945441, -10.254450, 1.975689, 2.000000
-2.032141, -10.052254, 1.975721, 2.000000
-2.118817, -9.850048, 1.975727, 2.000000
-2.205488, -9.647840, 1.975728, 2.000000
-2.292159, -9.445631, 1.975728, 2.000000
-2.378829, -9.243423, 1.975728, 2.000000
-2.465462, -9.041199, 1.975222, 2.000000
-2.541501, -8.834890, 1.888170, 2.000000
-2.590251, -8.620538, 1.739933, 2.000000
-2.607770, -8.401434, 1.589800, 2.000000
-2.592679, -8.182156, 1.440129, 2.000000
-2.545065, -7.967579, 1.290210, 2.000000
-2.465995, -7.762498, 1.140592, 2.000000
-2.357194, -7.571519, 0.990682, 2.000000
-2.221133, -7.398899, 0.841065, 2.000000
-2.060825, -7.248527, 0.691156, 2.000000
-1.879888, -7.123740, 0.541539, 2.000000
-1.682554, -7.026876, 0.397693, 2.000000
-1.478458, -6.944760, 0.361948, 2.000000
-1.273119, -6.865792, 0.361699, 2.000000
-1.070256, -6.780889, 0.424249, 2.000000
-0.879317, -6.671942, 0.570423, 2.000000
-0.705725, -6.537109, 0.720593, 2.000000
-0.553925, -6.378151, 0.870283, 2.000000
-0.427508, -6.198348, 1.020207, 2.000000
-0.329303, -6.001710, 1.169826, 2.000000
-0.261556, -5.792615, 1.319736, 2.000000
-0.225744, -5.575757, 1.469352, 2.000000
-0.222709, -5.355981, 1.619262, 2.000000
-0.252479, -5.138211, 1.768878, 2.000000
-0.314428, -4.927325, 1.918788, 2.000000
-0.407130, -4.728035, 2.068404, 2.000000
-0.528546, -4.544818, 2.218314, 2.000000
-0.675924, -4.381753, 2.367930, 2.000000
-0.845996, -4.242520, 2.517840, 2.000000
-1.034927, -4.130202, 2.667456, 2.000000
-1.238510, -4.047351, 2.817366, 2.000000
-1.452171, -3.995781, 2.966982, 2.000000
-1.671136, -3.976689, 3.116892, 2.000000
-1.890501, -3.990460, -3.016677, 2.000000
-2.105350, -4.036828, -2.866768, 2.000000
-2.310885, -4.114712, -2.717151, 2.000000
-2.502487, -4.222411, -2.567242, 2.000000
-2.678950, -4.353696, -2.461972, 2.000000
-2.850866, -4.490969, -2.455474, 2.000000
-3.021476, -4.629865, -2.455730, 2.000000
-3.191805, -4.769106, -2.455821, 2.000000
-3.362083, -4.908409, -2.455838, 2.000000
-3.532353, -5.047723, -2.455841, 2.000000
-3.703090, -5.186457, -2.464117, 2.000000
-3.884371, -5.310838, -2.582918, 2.000000
-4.080737, -5.409630, -2.732713, 2.000000
-4.289352, -5.478853, -2.882492, 2.000000
-4.505933, -5.516312, -3.032437, 2.000000
-4.725678, -5.521087, 3.101126, 2.000000
-4.943672, -5.493006, 2.951215, 2.000000
-5.155043, -5.432734, 2.801599, 2.000000
-5.355047, -5.341581, 2.651689, 2.000000
